Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Nicole,2021-05-15 22:33:06,00:00:06,Autoplayed: user action: None; ,Temporada 1 (Trailer): Halston,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:06,Not latest view,BR (Brazil)
Nicole,2021-05-15 22:32:06,00:00:45,Autoplayed: user action: None; ,Why Are You Like This: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:00,00:00:00,BR (Brazil)
Nicole,2021-05-15 22:29:58,00:01:04,Autoplayed: user action: None; ,Temporada 1 (Trailer): I Am Not Okay With This,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:01:04,00:01:04,BR (Brazil)
Nicole,2021-05-15 22:29:24,00:00:13,Autoplayed: user action: None; ,Temporada 1 (Trailer): Hollywood,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:13,Not latest view,BR (Brazil)
Nicole,2021-05-15 22:29:13,00:00:05,Autoplayed: user action: None; ,The Bletchley Circle: San Francisco: Season 1_hook_01_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,BR (Brazil)
Nicole,2021-05-15 22:28:55,00:00:07,Autoplayed: user action: None; ,Temporada 1 (Vídeo extra 6): Warrior Nun,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,BR (Brazil)
Nicole,2021-05-15 22:27:57,00:00:15,Autoplayed: user action: None; ,Temporada 1 (Trailer): Halston,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:15,Not latest view,BR (Brazil)
Nicole,2021-05-15 22:27:52,00:00:03,,Machuca,,Netflix Chrome MAC (Cadmium) HTML 5,00:00:03,00:00:03,BR (Brazil)
Nicole,2021-05-15 22:27:00,00:00:29,Autoplayed: user action: None; ,Trailer: O Informante,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:29,00:00:29,BR (Brazil)
Nicole,2021-05-15 22:26:28,00:00:06,Autoplayed: user action: None; ,Trailer: Monstro,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:06,00:00:06,BR (Brazil)
Nicole,2021-05-15 22:25:59,00:00:04,Autoplayed: user action: None; ,Revelação (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,00:00:04,BR (Brazil)
Nicole,2021-05-15 22:25:45,00:00:12,Autoplayed: user action: None; ,Trailer: E amanhã... o mundo todo,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,00:00:12,BR (Brazil)
Nicole,2021-05-15 22:24:46,00:00:04,Autoplayed: user action: None; ,Shadowhunters: The Mortal Instruments: Temporada 3 (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,BR (Brazil)
Nicole,2021-05-15 22:23:53,00:00:40,Autoplayed: user action: None; ,Trailer: Dois Estranhos,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:40,00:00:40,BR (Brazil)
Nicole,2021-05-15 22:23:22,00:00:10,Autoplayed: user action: None; ,Heartland: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:10,00:00:10,BR (Brazil)
Nicole,2021-05-15 22:22:39,00:00:04,Autoplayed: user action: None; ,Trapped: Season 2_hook_05_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,00:00:04,BR (Brazil)
Nicole,2021-05-15 22:22:09,00:00:06,Autoplayed: user action: None; ,Girl From Nowhere Season 2_Clip_1,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,BR (Brazil)
Nicole,2021-05-15 22:21:32,00:00:15,Autoplayed: user action: None; ,Hook: I Am All Girls,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:15,00:00:15,BR (Brazil)
Nicole,2021-05-15 22:21:06,00:00:12,Autoplayed: user action: None; ,Season 1 Portrait Product Preview: Why Are You Like This,PREVIEW,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,00:00:12,BR (Brazil)
Nicole,2021-05-15 22:20:39,00:00:05,Autoplayed: user action: None; ,Temporada 1 (Trailer): Halston,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,Not latest view,BR (Brazil)
Nicole,2021-05-15 21:53:54,00:15:47,,The Bold Type: Temporada 1: Piloto (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:15:47,Not latest view,BR (Brazil)
Nicole,2021-05-15 21:53:14,00:00:27,Autoplayed: user action: None; ,Clipe 10: A Mulher na Janela,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:27,00:00:27,BR (Brazil)
Nicole,2021-05-15 15:17:38,00:04:54,,Sexify: Temporada 1: Episódio 8 (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:44:57,00:44:57,BR (Brazil)
Nicole,2021-05-15 02:57:05,00:07:15,,"Love, Death & Robots: Volume 2: Gelo (Episódio 2)",,Netflix Chrome MAC (Cadmium) HTML 5,00:07:36,00:07:36,BR (Brazil)
Nicole,2021-05-15 02:46:31,00:10:33,,"Love, Death & Robots: Volume 2: Atendimento automático ao cliente (Episódio 1)",,Netflix Chrome MAC (Cadmium) HTML 5,00:10:33,00:10:33,BR (Brazil)
Nicole,2021-05-15 01:11:47,00:00:04,Autoplayed: user action: None; ,Clipe 9: A Mulher na Janela,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,00:00:04,BR (Brazil)
Nicole,2021-05-15 00:46:51,00:23:00,,Sexify: Temporada 1: Episódio 8 (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:40:03,Not latest view,BR (Brazil)
Nicole,2021-05-14 01:18:40,00:08:33,,Sexify: Temporada 1: Episódio 8 (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:17:03,Not latest view,BR (Brazil)
Nicole,2021-05-13 02:34:55,00:08:25,,Sexify: Temporada 1: Episódio 8 (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:08:30,Not latest view,BR (Brazil)
Nicole,2021-05-13 02:23:52,00:11:02,,Sexify: Temporada 1: Episódio 7 (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:37:19,00:37:19,BR (Brazil)
Nicole,2021-05-13 02:10:17,00:00:14,Autoplayed: user action: None; ,Oxygen (VCEE) Hook 3,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:14,00:00:14,BR (Brazil)
Nicole,2021-05-13 01:39:31,00:01:03,,Sexify: Temporada 1: Episódio 7 (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:26:17,Not latest view,BR (Brazil)
Nicole,2021-05-12 23:15:43,00:25:09,,Sexify: Temporada 1: Episódio 7 (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:25:14,Not latest view,BR (Brazil)
Nicole,2021-05-12 22:40:39,00:35:02,,Sexify: Temporada 1: Episódio 6 (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:34:57,00:34:57,BR (Brazil)
Nicole,2021-05-12 22:25:56,00:14:43,,Sexify: Temporada 1: Episódio 5 (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:35:52,00:35:52,BR (Brazil)
Nicole,2021-05-12 22:25:22,00:00:29,Autoplayed: user action: None; ,Temporada 1 (Trailer): Sexify,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:29,00:00:29,BR (Brazil)
Nicole,2021-05-12 12:47:53,00:00:07,Autoplayed: user action: None; ,Temporada 1 (Clipe 4): Família Upshaw,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,BR (Brazil)
Nicole,2021-05-12 00:25:37,00:21:08,,Sexify: Temporada 1: Episódio 5 (Episódio 5),,DefaultWidevineAndroidPhone,00:21:09,Not latest view,BR (Brazil)
Nicole,2021-05-12 00:12:57,00:12:39,,Sexify: Temporada 1: Episódio 4 (Episódio 4),,DefaultWidevineAndroidPhone,00:46:19,00:46:19,BR (Brazil)
Nicole,2021-05-11 22:42:14,00:33:36,Autoplayed: user action: None; ,Sexify: Temporada 1: Episódio 4 (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:33:41,Not latest view,BR (Brazil)
Nicole,2021-05-11 21:50:46,00:37:18,,Sexify: Temporada 1: Episódio 3 (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:37:23,00:37:23,BR (Brazil)
Nicole,2021-05-11 21:32:38,00:12:11,,Sexify: Temporada 1: Episódio 2 (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:47:47,00:47:47,BR (Brazil)
Nicole,2021-05-11 16:22:25,00:35:31,,Sexify: Temporada 1: Episódio 2 (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:35:36,Not latest view,BR (Brazil)
Nicole,2021-05-11 15:32:13,00:50:02,,Sexify: Temporada 1: Episódio 1 (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:50:02,00:50:02,BR (Brazil)
Nicole,2021-05-11 15:31:44,00:00:20,Autoplayed: user action: None; ,Outlander: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:20,00:00:20,BR (Brazil)
Nicole,2021-05-11 15:04:42,00:00:05,,Kitty Love: An Homage to Cats_hook_02_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:05,00:00:05,BR (Brazil)
Nicole,2021-05-11 15:04:01,00:00:05,,The Real Housewives of Atlanta: Season 1_hook_primary_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:05,00:00:05,BR (Brazil)
Nicole,2021-05-10 01:33:04,00:00:05,Autoplayed: user action: None; ,Jorel's Brother: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,BR (Brazil)
Nicole,2021-05-10 01:31:24,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Trailer): Sexify,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,Not latest view,BR (Brazil)
Nicole,2021-05-10 01:31:00,00:00:06,Autoplayed: user action: None; ,Temporada 1 Trailer 1: O Método Kominsky,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:06,Not latest view,BR (Brazil)
Nicole,2021-05-10 01:30:44,00:00:12,Autoplayed: user action: None; ,Girlboss (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,00:00:12,BR (Brazil)
Nicole,2021-05-10 01:28:06,00:00:14,Autoplayed: user action: None; ,The Bold Type: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:14,00:00:14,BR (Brazil)
Nicole,2021-05-09 23:56:43,00:01:30,Autoplayed: user action: None; ,The Bold Type: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:01:30,Not latest view,BR (Brazil)
Nicole,2021-05-09 23:15:33,00:41:05,,Vida a Bordo: Temporada 4: 50 tons de Ben (Episódio 14),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:35,00:42:35,BR (Brazil)
Nicole,2021-05-09 23:12:10,00:03:21,,Vida a Bordo: Temporada 4: Acordando a mal-humorada (Episódio 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:37,00:41:37,BR (Brazil)
Nicole,2021-05-09 02:12:46,00:37:07,,Vida a Bordo: Temporada 4: Acordando a mal-humorada (Episódio 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:38:16,Not latest view,BR (Brazil)
Nicole,2021-05-09 01:32:17,00:40:28,,Vida a Bordo: Temporada 4: Bemily (Episódio 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:45,00:41:45,BR (Brazil)
Nicole,2021-05-09 00:34:35,00:40:47,,Vida a Bordo: Temporada 4: Contramestre chateado (Episódio 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:49,00:41:49,BR (Brazil)
Nicole,2021-05-08 23:51:46,00:41:42,,Vida a Bordo: Temporada 4: Atacado por um Ursinho Carinhoso (Episódio 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:42,00:41:42,BR (Brazil)
Nicole,2021-05-08 04:39:20,00:00:03,Autoplayed: user action: None; ,Vida a Bordo: Temporada 4: Atacado por um Ursinho Carinhoso (Episódio 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:07,Not latest view,BR (Brazil)
Nicole,2021-05-08 03:58:58,00:40:21,,Vida a Bordo: Temporada 4: Briga e perigo no mar (Episódio 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:33,00:41:33,BR (Brazil)
Nicole,2021-05-08 03:12:25,00:39:10,,Vida a Bordo: Temporada 4: Comprometida (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:40:39,00:40:39,BR (Brazil)
Nicole,2021-05-08 02:31:54,00:40:30,,Vida a Bordo: Temporada 4: O pedido (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:45,00:41:45,BR (Brazil)
Nicole,2021-05-08 01:51:28,00:40:25,,Vida a Bordo: Temporada 4: Aquele dos hóspedes que quase morrem (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:44,00:41:44,BR (Brazil)
Nicole,2021-05-08 01:03:58,00:41:30,Autoplayed: user action: User_Interaction; ,Vida a Bordo: Temporada 4: Depois de uma noite tensa... (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:27,00:41:27,BR (Brazil)
Nicole,2021-05-08 00:41:58,00:20:42,,Vida a Bordo: Temporada 4: Aquele atum está ruim (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:44,00:41:44,BR (Brazil)
Nicole,2021-05-07 18:28:22,00:00:07,Autoplayed: user action: None; ,Volume 1 (Trailer): O Legado de Júpiter,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,BR (Brazil)
Nicole,2021-05-07 17:02:00,01:15:56,,Loucura de Amor,,Netflix Chrome MAC (Cadmium) HTML 5,01:42:11,01:42:11,BR (Brazil)
Nicole,2021-05-07 17:01:34,00:00:21,Autoplayed: user action: None; ,Volume 1 (Trailer): O Legado de Júpiter,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:21,Not latest view,BR (Brazil)
Nicole,2021-05-07 16:18:45,00:23:05,,Vida a Bordo: Temporada 4: Aquele atum está ruim (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:01,Not latest view,BR (Brazil)
Nicole,2021-05-07 02:30:05,00:40:16,,Vida a Bordo: Temporada 4: Modelos e martínis sujos (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:23,00:41:23,BR (Brazil)
Nicole,2021-05-07 01:49:43,00:40:21,,Vida a Bordo: Temporada 4: O que acontece na Jacuzzi... (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:35,00:41:35,BR (Brazil)
Nicole,2021-05-07 01:07:35,00:41:01,,Vida a Bordo: Temporada 4: Ninguém disse que era fácil (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:28,00:42:28,BR (Brazil)
Nicole,2021-05-07 01:07:24,00:00:07,Autoplayed: user action: None; ,Below Deck: Season 1_hook_01_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,BR (Brazil)
Nicole,2021-05-07 01:06:33,00:00:48,,Vida a Bordo: Temporada 4: O que acontece na Jacuzzi... (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:48,Not latest view,BR (Brazil)
Nicole,2021-05-07 01:05:03,00:01:27,,Vida a Bordo: Temporada 4: Ninguém disse que era fácil (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:27,Not latest view,BR (Brazil)
Nicole,2021-05-07 01:04:59,00:00:01,,Vida a Bordo: Temporada 3: Encontro – Parte 2 (Episódio 16),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:01,00:00:01,BR (Brazil)
Nicole,2021-05-07 01:03:00,00:01:56,,Vida a Bordo: Temporada 3: Encontro – Parte 1 (Episódio 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:28:09,00:28:09,BR (Brazil)
Nicole,2021-05-07 01:02:53,00:00:04,Autoplayed: user action: None; ,Girlboss (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,Not latest view,BR (Brazil)
Nicole,2021-05-06 16:41:15,00:17:17,,Vida a Bordo: Temporada 3: Encontro – Parte 1 (Episódio 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:26:13,Not latest view,BR (Brazil)
Nicole,2021-05-06 16:40:57,00:00:04,Autoplayed: user action: None; ,Below Deck: Season 1_hook_01_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:06,Not latest view,BR (Brazil)
Nicole,2021-05-06 16:40:28,00:00:25,,Vida a Bordo: Temporada 3: Encontro – Parte 1 (Episódio 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:10:27,Not latest view,BR (Brazil)
Nicole,2021-05-06 16:36:58,00:00:07,Autoplayed: user action: None; ,Girlboss (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,Not latest view,BR (Brazil)
Nicole,2021-05-06 02:18:07,00:10:23,,Vida a Bordo: Temporada 3: Encontro – Parte 1 (Episódio 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:10:24,Not latest view,BR (Brazil)
Nicole,2021-05-06 01:36:49,00:41:18,,Vida a Bordo: Temporada 3: Cuidado com a língua (Episódio 14),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:22,00:42:22,BR (Brazil)
Nicole,2021-05-06 00:52:48,00:40:59,,Vida a Bordo: Temporada 3: Roupa suja (Episódio 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:56,00:41:56,BR (Brazil)
Nicole,2021-05-05 02:57:04,00:00:03,Autoplayed: user action: None; ,Vida a Bordo: Temporada 3: Roupa suja (Episódio 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:57,Not latest view,BR (Brazil)
Nicole,2021-05-05 02:16:38,00:40:25,,Vida a Bordo: Temporada 3: The Real Housewives of Atlanta (Episódio 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:38,00:41:38,BR (Brazil)
Nicole,2021-05-05 01:20:06,00:51:28,,Vida a Bordo: Temporada 3: Você demorou (Episódio 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:52:16,00:52:16,BR (Brazil)
Nicole,2021-05-04 03:29:29,00:00:03,Autoplayed: user action: None; ,Vida a Bordo: Temporada 3: Você demorou (Episódio 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:23,Not latest view,BR (Brazil)
Nicole,2021-05-04 02:48:50,00:40:38,,Vida a Bordo: Temporada 3: Fogo! (Episódio 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:50,00:41:50,BR (Brazil)
Nicole,2021-05-04 02:08:01,00:40:47,,Vida a Bordo: Temporada 3: Amassos na lavanderia (Episódio 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:48,00:41:48,BR (Brazil)
Nicole,2021-05-04 02:02:22,00:00:48,,Vida a Bordo: Temporada 3: Você demorou (Episódio 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:48,Not latest view,BR (Brazil)
Nicole,2021-05-03 04:04:40,00:00:40,Autoplayed: user action: None; ,Vida a Bordo: Temporada 3: Você demorou (Episódio 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:02:00,Not latest view,BR (Brazil)
Nicole,2021-05-03 03:24:01,00:40:38,,Vida a Bordo: Temporada 3: Fogo! (Episódio 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:50,Not latest view,BR (Brazil)
Nicole,2021-05-03 02:43:22,00:40:38,,Vida a Bordo: Temporada 3: Amassos na lavanderia (Episódio 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:47,Not latest view,BR (Brazil)
Nicole,2021-05-03 01:57:44,00:40:16,,Vida a Bordo: Temporada 3: Vai cair um toró (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:36,00:41:36,BR (Brazil)
Nicole,2021-05-03 01:17:56,00:39:47,,Vida a Bordo: Temporada 3: Querido Emile... (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:40:52,00:40:52,BR (Brazil)
Nicole,2021-05-03 00:37:45,00:40:10,,Vida a Bordo: Temporada 3: Passando a roupa do capitão (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:41,00:41:41,BR (Brazil)
Nicole,2021-05-02 04:38:14,00:00:07,Autoplayed: user action: None; ,Vida a Bordo: Temporada 3: Passando a roupa do capitão (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:31,Not latest view,BR (Brazil)
Nicole,2021-05-02 03:57:51,00:40:22,,Vida a Bordo: Temporada 3: Não vou a encontros (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:42,00:41:42,BR (Brazil)
Nicole,2021-05-02 03:17:20,00:40:21,,Vida a Bordo: Temporada 3: Bunda linda (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:39,00:41:39,BR (Brazil)
Nicole,2021-05-02 02:37:38,00:39:41,,Vida a Bordo: Temporada 3: Saiam do radar (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:20,00:41:20,BR (Brazil)
Nicole,2021-05-02 01:55:30,00:42:07,,"Vida a Bordo: Temporada 3: Mais espuma, contramestre! (Episódio 2)",,Netflix Chrome MAC (Cadmium) HTML 5,00:42:08,00:42:08,BR (Brazil)
Nicole,2021-05-02 01:32:56,00:21:34,,Vida a Bordo: Temporada 3: Prévia (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:34,00:21:34,BR (Brazil)
Nicole,2021-05-02 01:32:46,00:00:07,Autoplayed: user action: User_Interaction; ,Vida a Bordo: Temporada 2: Encontro (Episódio 14),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,BR (Brazil)
Nicole,2021-05-01 01:15:13,01:43:31,,Radioactive,,Netflix Chrome MAC (Cadmium) HTML 5,01:43:31,01:43:31,BR (Brazil)
Nicole,2021-05-01 01:13:13,00:00:53,Autoplayed: user action: None; ,Teaser: O Inocente,TEASER_TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:00,00:00:00,BR (Brazil)
Nicole,2021-04-30 01:38:14,00:51:23,,O Sócio,,Netflix Chrome MAC (Cadmium) HTML 5,01:53:05,01:53:05,BR (Brazil)
Nicole,2021-04-30 01:38:08,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Trailer): Sexify,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,Not latest view,BR (Brazil)
Nicole,2021-04-29 01:09:27,01:01:42,,O Sócio,,Netflix Chrome MAC (Cadmium) HTML 5,01:01:42,Not latest view,BR (Brazil)
Nicole,2021-04-29 01:07:41,00:00:04,Autoplayed: user action: None; ,GINNYANDGEORGIA_S1_CLIP_MAINCHARACTER,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,00:00:04,BR (Brazil)
Nicole,2021-04-29 01:07:25,00:00:10,Autoplayed: user action: None; ,Season 1 Portrait Product Preview: Fatma,PREVIEW,Netflix Chrome MAC (Cadmium) HTML 5,00:00:10,00:00:10,BR (Brazil)
Nicole,2021-04-29 01:07:00,00:00:07,Autoplayed: user action: None; ,Trailer: Os Salafrários,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:11,00:00:11,BR (Brazil)
Nicole,2021-04-29 01:04:48,00:01:55,Autoplayed: user action: None; ,Trailer: Os Salafrários,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:01:55,Not latest view,BR (Brazil)
Nicole,2021-04-29 00:49:20,00:15:30,,Zero: Temporada 1: Episódio 8 (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:24:25,00:24:25,BR (Brazil)
Nicole,2021-04-28 02:09:14,00:08:43,,Zero: Temporada 1: Episódio 8 (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:08:55,Not latest view,BR (Brazil)
Nicole,2021-04-28 01:47:08,00:22:05,,Zero: Temporada 1: Episódio 7 (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:24,00:22:24,BR (Brazil)
Nicole,2021-04-28 01:38:07,00:09:08,,Loucura de Amor,,Netflix Chrome MAC (Cadmium) HTML 5,00:26:15,Not latest view,BR (Brazil)
Nicole,2021-04-28 01:36:14,00:00:15,Autoplayed: user action: None; ,Temporada 1 (Trailer): Fatma,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:15,00:00:15,BR (Brazil)
Nicole,2021-04-28 01:36:09,00:00:04,Autoplayed: user action: None; ,Trailer: Garota Estranha,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:06,00:00:06,BR (Brazil)
Nicole,2021-04-28 01:35:48,00:00:18,Autoplayed: user action: User_Interaction; ,Ludo,,Netflix Chrome MAC (Cadmium) HTML 5,00:00:18,00:00:18,BR (Brazil)
Nicole,2021-04-28 01:34:56,00:00:17,Autoplayed: user action: None; ,Trailer: Garota Estranha,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:46,Not latest view,BR (Brazil)
Nicole,2021-04-28 01:34:43,00:00:10,Autoplayed: user action: None; ,Temporada 1 (Trailer): Fatma,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:10,Not latest view,BR (Brazil)
Nicole,2021-04-28 01:34:11,00:00:30,Autoplayed: user action: None; ,Who's the Boss_hook_01_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:30,00:00:30,BR (Brazil)
Nicole,2021-04-28 01:32:57,00:00:07,Autoplayed: user action: None; ,GINNYANDGEORGIA_S1_CLIP_MAINCHARACTER,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,Not latest view,BR (Brazil)
Nicole,2021-04-28 01:32:39,00:00:12,Autoplayed: user action: None; ,Temporada 1 (Trailer): Fatma,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,Not latest view,BR (Brazil)
Nicole,2021-04-27 01:47:01,00:00:07,Autoplayed: user action: None; ,Zero: Temporada 1: Episódio 7 (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:19,Not latest view,BR (Brazil)
Nicole,2021-04-27 01:25:49,00:21:10,,Zero: Temporada 1: Episódio 6 (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:22,00:21:22,BR (Brazil)
Nicole,2021-04-27 01:07:29,00:18:21,,Zero: Temporada 1: Episódio 5 (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:18:27,00:18:27,BR (Brazil)
Nicole,2021-04-27 00:57:35,00:08:56,,Zero: Temporada 1: Episódio 4 (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:13,00:22:13,BR (Brazil)
Nicole,2021-04-26 01:59:15,00:13:11,,Zero: Temporada 1: Episódio 4 (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:13:17,Not latest view,BR (Brazil)
